ID,Rep,Seeded,Trt,Time,Date,Site,Block,Fuel_Break_Desc,Her_Grazed,Grazed,Spatial_arrangement,Seed_Rate,Water,Species,Coating,Distance_Along_Transect_m,Seeded_Seedlings,,,,,,
11_15,16,,15,1,5/10/2015,six,two,mono low,Ungrazed,Ungrazed,mono,low,no water,ELEL,UC,15,11,,,,,,
11_15,16,,15,1,5/10/2015,six,two,mono low,Ungrazed,Ungrazed,mono,low,no water,ELTR,UC,11,0,,,,,,
11_15,16,,15,1,5/10/2015,six,two,mono low,Ungrazed,Ungrazed,mono,low,no water,POFE,UC,13,1,,,,,,
11_15,16,,15,1,5/10/2015,six,two,mono low,Ungrazed,Ungrazed,mono,low,no water,POSE,UC,12,2,,,,,,
11_15,16,,15,1,5/10/2015,six,two,mono low,Ungrazed,Ungrazed,mono,low,no water,VUMI,UC,14,2,,,,,,
11_15,16,,15,2,5/30/2016,six,two,mono low,Ungrazed,Ungrazed,mono,low,no water,POFE,UC,50,0,,,,,,
11_15,16,,15,2,5/30/2016,six,two,mono low,Ungrazed,Ungrazed,mono,low,no water,VUMY,UC,54,0,,,,,,
11_15,16,,15,2,5/30/2016,six,two,mono low,Ungrazed,Ungrazed,mono,low,no water,ELEL,UC,58,2,,,,,,
11_15,16,,15,2,5/30/2016,six,two,mono low,Ungrazed,Ungrazed,mono,low,no water,POSE,UC,46,7,,,,,,
11_15,16,,15,2,5/30/2016,six,two,mono low,Ungrazed,Ungrazed,mono,low,no water,ELTR,UC,42,36,,,,,,
11_15,17,,15,1,5/7/2015,three,one,mono low,Ungrazed,Ungrazed,mono,low,no water,ELEL,UC,1,15,,,,,,
11_15,17,,15,1,5/7/2015,three,one,mono low,Ungrazed,Ungrazed,mono,low,no water,ELTR,UC,3,8,,,,,,
11_15,17,,15,1,5/7/2015,three,one,mono low,Ungrazed,Ungrazed,mono,low,no water,POFE,UC,2,8,,,,,,
11_15,17,,15,1,5/7/2015,three,one,mono low,Ungrazed,Ungrazed,mono,low,no water,POSE,UC,5,0,,,,,,
11_15,17,,15,1,5/7/2015,three,one,mono low,Ungrazed,Ungrazed,mono,low,no water,VUMI,UC,4,8,,,,,,
11_15,17,,15,2,5/22/2016,three,one,mono low,Ungrazed,Ungrazed,mono,low,no water,ELEL,UC,2,0,,,,,,
11_15,17,,15,2,5/22/2016,three,one,mono low,Ungrazed,Ungrazed,mono,low,no water,VUMY,UC,14,0,,,,,,
11_15,17,,15,2,5/22/2016,three,one,mono low,Ungrazed,Ungrazed,mono,low,no water,POFE,UC,6,2,,,,,,
11_15,17,,15,2,5/22/2016,three,one,mono low,Ungrazed,Ungrazed,mono,low,no water,ELTR,UC,10,9,,,,,,
11_15,17,,15,2,5/22/2016,three,one,mono low,Ungrazed,Ungrazed,mono,low,no water,POSE,UC,18,22,,,,,,
11_15,18,,15,1,5/6/2015,two,one,mono low,Ungrazed,Ungrazed,mono,low,no water,ELEL,UC,5,12,,,,,,
11_15,18,,15,1,5/6/2015,two,one,mono low,Ungrazed,Ungrazed,mono,low,no water,ELTR,UC,4,4,,,,,,
11_15,18,,15,1,5/6/2015,two,one,mono low,Ungrazed,Ungrazed,mono,low,no water,POFE,UC,1,2,,,,,,
11_15,18,,15,1,5/6/2015,two,one,mono low,Ungrazed,Ungrazed,mono,low,no water,POSE,UC,2,11,,,,,,
11_15,18,,15,1,5/6/2015,two,one,mono low,Ungrazed,Ungrazed,mono,low,no water,VUMI,UC,3,1,,,,,,
11_16,1,,16,1,5/12/2015,eight,three,mono high water,Ungrazed,Ungrazed,mono,high,water,ELEL,UC,15,1,,,,,,
11_16,1,,16,1,5/12/2015,eight,three,mono high water,Ungrazed,Ungrazed,mono,high,water,ELTR,UC,11,7,,,,,,
11_16,1,,16,1,5/12/2015,eight,three,mono high water,Ungrazed,Ungrazed,mono,high,water,POFE,UC,13,0,,,,,,
11_16,1,,16,1,5/12/2015,eight,three,mono high water,Ungrazed,Ungrazed,mono,high,water,POSE,UC,12,0,,,,,,
11_16,1,,16,1,5/12/2015,eight,three,mono high water,Ungrazed,Ungrazed,mono,high,water,VUMI,UC,14,1,,,,,,
11_16,1,,16,2,6/5/2016,eight,three,mono high water,Ungrazed,Ungrazed,mono,high,water,POFE,UC,50,0,,,,,,
11_16,1,,16,2,6/5/2016,eight,three,mono high water,Ungrazed,Ungrazed,mono,high,water,POSE,UC,46,4,,,,,,
11_16,1,,16,2,6/5/2016,eight,three,mono high water,Ungrazed,Ungrazed,mono,high,water,ELEL,UC,58,9,,,,,,
11_16,1,,16,2,6/5/2016,eight,three,mono high water,Ungrazed,Ungrazed,mono,high,water,VUMY,UC,54,11,,,,,,
11_16,1,,16,2,6/5/2016,eight,three,mono high water,Ungrazed,Ungrazed,mono,high,water,ELTR,UC,42,37,,,,,,
11_16,2,,16,1,5/9/2015,five,two,mono high water,Ungrazed,Ungrazed,mono,high,water,ELEL,UC,12,6,,,,,,
11_16,2,,16,1,5/9/2015,five,two,mono high water,Ungrazed,Ungrazed,mono,high,water,ELTR,UC,15,28,,,,,,
11_16,2,,16,1,5/9/2015,five,two,mono high water,Ungrazed,Ungrazed,mono,high,water,POFE,UC,13,,,,,,,
11_16,2,,16,1,5/9/2015,five,two,mono high water,Ungrazed,Ungrazed,mono,high,water,POSE,UC,14,9,,,,,,
11_16,2,,16,1,5/9/2015,five,two,mono high water,Ungrazed,Ungrazed,mono,high,water,VUMI,UC,11,3,,,,,,
11_16,3,,16,1,5/9/2015,four,two,mono high water,Ungrazed,Ungrazed,mono,high,water,ELEL,UC,14,0,,,,,,
11_16,3,,16,1,5/9/2015,four,two,mono high water,Ungrazed,Ungrazed,mono,high,water,ELTR,UC,12,14,,,,,,
11_16,3,,16,1,5/9/2015,four,two,mono high water,Ungrazed,Ungrazed,mono,high,water,POFE,UC,11,0,,,,,,
11_16,3,,16,1,5/9/2015,four,two,mono high water,Ungrazed,Ungrazed,mono,high,water,POSE,UC,15,0,,,,,,
11_16,3,,16,1,5/9/2015,four,two,mono high water,Ungrazed,Ungrazed,mono,high,water,VUMI,UC,13,1,,,,,,
11_16,4,,16,1,5/12/2015,nine,three,mono high water,Ungrazed,Ungrazed,mono,high,water,ELEL,UC,11,5,,,,,,
11_16,4,,16,1,5/12/2015,nine,three,mono high water,Ungrazed,Ungrazed,mono,high,water,ELTR,UC,13,25,,,,,,
11_16,4,,16,1,5/12/2015,nine,three,mono high water,Ungrazed,Ungrazed,mono,high,water,POFE,UC,12,0,,,,,,
11_16,4,,16,1,5/12/2015,nine,three,mono high water,Ungrazed,Ungrazed,mono,high,water,POSE,UC,15,0,,,,,,
11_16,4,,16,1,5/12/2015,nine,three,mono high water,Ungrazed,Ungrazed,mono,high,water,VUMI,UC,14,5,,,,,,
11_16,5,,16,1,5/5/2015,one,one,mono high water,Ungrazed,Ungrazed,mono,high,water,ELEL,UC,1,12,,,,,,
11_16,5,,16,1,5/5/2015,one,one,mono high water,Ungrazed,Ungrazed,mono,high,water,ELTR,UC,4,13,,,,,,
11_16,5,,16,1,5/5/2015,one,one,mono high water,Ungrazed,Ungrazed,mono,high,water,POFE,UC,3,6,,,,,,
11_16,5,,16,1,5/5/2015,one,one,mono high water,Ungrazed,Ungrazed,mono,high,water,POSE,UC,5,2,,,,,,
11_16,5,,16,1,5/5/2015,one,one,mono high water,Ungrazed,Ungrazed,mono,high,water,VUMI,UC,2,0,,,,,,
11_16,6,,16,1,5/11/2015,seven,three,mono high water,Ungrazed,Ungrazed,mono,high,water,ELEL,UC,13,29,,,,,,
11_16,6,,16,1,5/11/2015,seven,three,mono high water,Ungrazed,Ungrazed,mono,high,water,ELTR,UC,11,9,,,,,,
11_16,6,,16,1,5/11/2015,seven,three,mono high water,Ungrazed,Ungrazed,mono,high,water,POFE,UC,12,4,,,,,,
11_16,6,,16,1,5/11/2015,seven,three,mono high water,Ungrazed,Ungrazed,mono,high,water,POSE,UC,14,0,,,,,,
11_16,6,,16,1,5/11/2015,seven,three,mono high water,Ungrazed,Ungrazed,mono,high,water,VUMI,UC,15,6,,,,,,
11_16,7,,16,1,5/10/2015,six,two,mono high water,Ungrazed,Ungrazed,mono,high,water,ELEL,UC,13,11,,,,,,
11_16,7,,16,1,5/10/2015,six,two,mono high water,Ungrazed,Ungrazed,mono,high,water,ELTR,UC,14,35,,,,,,
11_16,7,,16,1,5/10/2015,six,two,mono high water,Ungrazed,Ungrazed,mono,high,water,POFE,UC,11,1,,,,,,
11_16,7,,16,1,5/10/2015,six,two,mono high water,Ungrazed,Ungrazed,mono,high,water,POSE,UC,15,0,,,,,,
11_16,7,,16,1,5/10/2015,six,two,mono high water,Ungrazed,Ungrazed,mono,high,water,VUMI,UC,12,0,,,,,,
11_16,7,,16,2,5/31/2016,six,two,mono high water,Ungrazed,Ungrazed,mono,high,water,POFE,UC,42,0,,,,,,
11_16,7,,16,2,5/31/2016,six,two,mono high water,Ungrazed,Ungrazed,mono,high,water,ELEL,UC,50,0,,,,,,
11_16,7,,16,2,5/31/2016,six,two,mono high water,Ungrazed,Ungrazed,mono,high,water,POSE,UC,58,0,,,,,,
11_16,7,,16,2,5/31/2016,six,two,mono high water,Ungrazed,Ungrazed,mono,high,water,VUMY,UC,46,15,,,,,,
11_16,7,,16,2,5/31/2016,six,two,mono high water,Ungrazed,Ungrazed,mono,high,water,ELTR,UC,54,36,,,,,,
11_16,8,,16,1,5/7/2015,three,one,mono high water,Ungrazed,Ungrazed,mono,high,water,ELEL,UC,14,1,,,,,,
11_16,8,,16,1,5/7/2015,three,one,mono high water,Ungrazed,Ungrazed,mono,high,water,ELTR,UC,11,7,,,,,,
11_16,8,,16,1,5/7/2015,three,one,mono high water,Ungrazed,Ungrazed,mono,high,water,POFE,UC,15,1,,,,,,
11_16,8,,16,1,5/7/2015,three,one,mono high water,Ungrazed,Ungrazed,mono,high,water,POSE,UC,12,16,,,,,,
11_16,8,,16,1,5/7/2015,three,one,mono high water,Ungrazed,Ungrazed,mono,high,water,VUMI,UC,13,13,,,,,,
11_16,8,,16,2,5/22/2016,three,one,mono high water,Ungrazed,Ungrazed,mono,high,water,ELEL,UC,54,1,,,,,,
11_16,8,,16,2,5/22/2016,three,one,mono high water,Ungrazed,Ungrazed,mono,high,water,POFE,UC,57,1,,,,,,
11_16,8,,16,2,5/22/2016,three,one,mono high water,Ungrazed,Ungrazed,mono,high,water,POSE,UC,46,9,,,,,,
11_16,8,,16,2,5/22/2016,three,one,mono high water,Ungrazed,Ungrazed,mono,high,water,VUMY,UC,50,9,,,,,,
11_16,8,,16,2,5/22/2016,three,one,mono high water,Ungrazed,Ungrazed,mono,high,water,ELTR,UC,42,28,,,,,,
11_16,9,,16,1,5/6/2015,two,one,mono high water,Ungrazed,Ungrazed,mono,high,water,ELEL,UC,15,9,,,,,,
11_16,9,,16,1,5/6/2015,two,one,mono high water,Ungrazed,Ungrazed,mono,high,water,ELTR,UC,13,5,,,,,,
11_16,9,,16,1,5/6/2015,two,one,mono high water,Ungrazed,Ungrazed,mono,high,water,POFE,UC,12,0,,,,,,
11_16,9,,16,1,5/6/2015,two,one,mono high water,Ungrazed,Ungrazed,mono,high,water,POSE,UC,11,0,,,,,,
11_16,9,,16,1,5/6/2015,two,one,mono high water,Ungrazed,Ungrazed,mono,high,water,VUMI,UC,14,0,,,,,,
11_16,10,,16,1,5/12/2015,eight,three,mono low water,Ungrazed,Ungrazed,mono,low,water,ELEL,UC,5,1,,,,,,
11_16,10,,16,1,5/12/2015,eight,three,mono low water,Ungrazed,Ungrazed,mono,low,water,ELTR,UC,2,0,,,,,,
11_16,10,,16,1,5/12/2015,eight,three,mono low water,Ungrazed,Ungrazed,mono,low,water,POFE,UC,4,0,,,,,,
11_16,10,,16,1,5/12/2015,eight,three,mono low water,Ungrazed,Ungrazed,mono,low,water,POSE,UC,3,0,,,,,,
11_16,10,,16,1,5/12/2015,eight,three,mono low water,Ungrazed,Ungrazed,mono,low,water,VUMI,UC,1,1,,,,,,
11_16,10,,16,2,6/5/2016,eight,three,mono low water,Ungrazed,Ungrazed,mono,low,water,POSE,UC,10,0,,,,,,
11_16,10,,16,2,6/5/2016,eight,three,mono low water,Ungrazed,Ungrazed,mono,low,water,POFE,UC,14,0,,,,,,
11_16,10,,16,2,6/5/2016,eight,three,mono low water,Ungrazed,Ungrazed,mono,low,water,VUMY,UC,2,1,,,,,,
11_16,10,,16,2,6/5/2016,eight,three,mono low water,Ungrazed,Ungrazed,mono,low,water,ELEL,UC,18,5,,,,,,
11_16,10,,16,2,6/5/2016,eight,three,mono low water,Ungrazed,Ungrazed,mono,low,water,ELTR,UC,6,8,,,,,,
11_16,11,,16,1,5/10/2015,five,two,mono low water,Ungrazed,Ungrazed,mono,low,water,ELEL,UC,4,2,,,,,,
11_16,11,,16,1,5/10/2015,five,two,mono low water,Ungrazed,Ungrazed,mono,low,water,ELTR,UC,2,2,,,,,,
11_16,11,,16,1,5/10/2015,five,two,mono low water,Ungrazed,Ungrazed,mono,low,water,POFE,UC,3,0,,,,,,
11_16,11,,16,1,5/10/2015,five,two,mono low water,Ungrazed,Ungrazed,mono,low,water,POSE,UC,5,0,,,,,,
11_16,11,,16,1,5/10/2015,five,two,mono low water,Ungrazed,Ungrazed,mono,low,water,VUMI,UC,1,0,,,,,,
11_16,12,,16,1,5/8/2015,four,two,mono low water,Ungrazed,Ungrazed,mono,low,water,ELEL,UC,4,22,,,,,,
11_16,12,,16,1,5/8/2015,four,two,mono low water,Ungrazed,Ungrazed,mono,low,water,ELTR,UC,5,13,,,,,,
11_16,12,,16,1,5/8/2015,four,two,mono low water,Ungrazed,Ungrazed,mono,low,water,POFE,UC,1,0,,,,,,
11_16,12,,16,1,5/8/2015,four,two,mono low water,Ungrazed,Ungrazed,mono,low,water,POSE,UC,2,4,,,,,,
11_16,12,,16,1,5/8/2015,four,two,mono low water,Ungrazed,Ungrazed,mono,low,water,VUMI,UC,3,0,,,,,,
11_16,13,,16,1,5/13/2015,nine,three,mono low water,Ungrazed,Ungrazed,mono,low,water,ELEL,UC,2,1,,,,,,
11_16,13,,16,1,5/13/2015,nine,three,mono low water,Ungrazed,Ungrazed,mono,low,water,ELTR,UC,4,8,,,,,,
11_16,13,,16,1,5/13/2015,nine,three,mono low water,Ungrazed,Ungrazed,mono,low,water,POFE,UC,1,0,,,,,,
11_16,13,,16,1,5/13/2015,nine,three,mono low water,Ungrazed,Ungrazed,mono,low,water,POSE,UC,3,0,,,,,,
11_16,13,,16,1,5/13/2015,nine,three,mono low water,Ungrazed,Ungrazed,mono,low,water,VUMI,UC,5,0,,,,,,
11_16,14,,16,1,5/5/2015,one,one,mono low water,Ungrazed,Ungrazed,mono,low,water,ELEL,UC,15,7,,,,,,
11_16,14,,16,1,5/5/2015,one,one,mono low water,Ungrazed,Ungrazed,mono,low,water,ELTR,UC,14,5,,,,,,
11_16,14,,16,1,5/5/2015,one,one,mono low water,Ungrazed,Ungrazed,mono,low,water,POFE,UC,12,0,,,,,,
11_16,14,,16,1,5/5/2015,one,one,mono low water,Ungrazed,Ungrazed,mono,low,water,POSE,UC,13,0,,,,,,
11_16,14,,16,1,5/5/2015,one,one,mono low water,Ungrazed,Ungrazed,mono,low,water,VUMI,UC,11,0,,,,,,
11_16,15,,16,1,5/12/2015,seven,three,mono low water,Ungrazed,Ungrazed,mono,low,water,ELEL,UC,14,11,,,,,,
11_16,15,,16,1,5/12/2015,seven,three,mono low water,Ungrazed,Ungrazed,mono,low,water,ELTR,UC,12,11,,,,,,
11_16,15,,16,1,5/12/2015,seven,three,mono low water,Ungrazed,Ungrazed,mono,low,water,POFE,UC,15,0,,,,,,
11_16,15,,16,1,5/12/2015,seven,three,mono low water,Ungrazed,Ungrazed,mono,low,water,POSE,UC,13,0,,,,,,
11_16,15,,16,1,5/12/2015,seven,three,mono low water,Ungrazed,Ungrazed,mono,low,water,VUMI,UC,11,0,,,,,,
11_16,16,,16,1,5/10/2015,six,two,mono low water,Ungrazed,Ungrazed,mono,low,water,ELEL,UC,14,10,,,,,,
11_16,16,,16,1,5/10/2015,six,two,mono low water,Ungrazed,Ungrazed,mono,low,water,ELTR,UC,12,7,,,,,,
11_16,16,,16,1,5/10/2015,six,two,mono low water,Ungrazed,Ungrazed,mono,low,water,POFE,UC,11,11,,,,,,
11_16,16,,16,1,5/10/2015,six,two,mono low water,Ungrazed,Ungrazed,mono,low,water,POSE,UC,13,16,,,,,,
11_16,16,,16,1,5/10/2015,six,two,mono low water,Ungrazed,Ungrazed,mono,low,water,VUMI,UC,15,0,,,,,,
11_16,16,,16,2,5/31/2016,six,two,mono low water,Ungrazed,Ungrazed,mono,low,water,VUMY,UC,58,,,,,,,
11_16,16,,16,2,5/31/2016,six,two,mono low water,Ungrazed,Ungrazed,mono,low,water,POFE,UC,42,0,,,,,,
11_16,16,,16,2,5/31/2016,six,two,mono low water,Ungrazed,Ungrazed,mono,low,water,POSE,UC,50,0,,,,,,
11_16,16,,16,2,5/31/2016,six,two,mono low water,Ungrazed,Ungrazed,mono,low,water,ELEL,UC,54,2,,,,,,
11_16,16,,16,2,5/31/2016,six,two,mono low water,Ungrazed,Ungrazed,mono,low,water,ELTR,UC,46,10,,,,,,
11_16,17,,16,1,5/8/2015,three,one,mono low water,Ungrazed,Ungrazed,mono,low,water,ELEL,UC,5,6,,,,,,
11_16,17,,16,1,5/8/2015,three,one,mono low water,Ungrazed,Ungrazed,mono,low,water,ELTR,UC,2,3,,,,,,
11_16,17,,16,1,5/8/2015,three,one,mono low water,Ungrazed,Ungrazed,mono,low,water,POFE,UC,1,3,,,,,,
11_16,17,,16,1,5/8/2015,three,one,mono low water,Ungrazed,Ungrazed,mono,low,water,POSE,UC,3,2,,,,,,
11_16,17,,16,1,5/8/2015,three,one,mono low water,Ungrazed,Ungrazed,mono,low,water,VUMI,UC,4,2,,,,,,
11_16,17,,16,2,5/23/2016,three,one,mono low water,Ungrazed,Ungrazed,mono,low,water,VUMY,UC,14,2,,,,,,
11_16,17,,16,2,5/23/2016,three,one,mono low water,Ungrazed,Ungrazed,mono,low,water,ELTR,UC,6,9,,,,,,
11_16,17,,16,2,5/23/2016,three,one,mono low water,Ungrazed,Ungrazed,mono,low,water,POSE,UC,10,9,,,,,,
11_16,17,,16,2,5/23/2016,three,one,mono low water,Ungrazed,Ungrazed,mono,low,water,ELEL,UC,18,9,,,,,,
11_16,17,,16,2,5/23/2016,three,one,mono low water,Ungrazed,Ungrazed,mono,low,water,POFE,UC,2,14,,,,,,
11_16,18,,16,1,5/6/2015,two,one,mono low water,Ungrazed,Ungrazed,mono,low,water,ELEL,UC,14,5,,,,,,
11_16,18,,16,1,5/6/2015,two,one,mono low water,Ungrazed,Ungrazed,mono,low,water,ELTR,UC,15,4,,,,,,
11_16,18,,16,1,5/6/2015,two,one,mono low water,Ungrazed,Ungrazed,mono,low,water,POFE,UC,11,0,,,,,,
11_16,18,,16,1,5/6/2015,two,one,mono low water,Ungrazed,Ungrazed,mono,low,water,POSE,UC,13,0,,,,,,
11_16,18,,16,1,5/6/2015,two,one,mono low water,Ungrazed,Ungrazed,mono,low,water,VUMI,UC,12,0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
