project_code,sheet,DB,projectid,studytype,contributor,email,continent,country,state,vegmetric,spatialmetric,surveyunit,tsrfirst,tsrlast,timepoints,community,refdata,availability,notes,siteid,sitename,latitude,longitude,refecosystem,USDA.class,USDA.subclass,USDA.subsubclass,landcover,growingseasonstart,growingseasonend,sand,silt,clay,soildescription,soildepth,elevation,aspect,slope,precipc,tempc,aridity,temp,drange,iso,tseason,mtwarm,mtcold,trange,twetq,tdryq,twarmq,tcoldq,precip,pwet,pdry,pseason,pwetq,pdryq,pwarmq,pcoldq,disturbance,minetype,ogtype,invasivespe,invasiveform,treatmentid,restorationtype,tsr_start_year,trt_year,trt_tsr,disturbanceendyear,treatmentmonth,treatmentday,othertreatments,treatment_category,treatment_type,treatment_amount,treatment_units,tsr,year,month,day,speciesid,cultivarid,trt,mix_trt,treated_richness,rate,unit,viability,seedpretreatment,seed_origin,source,seeddist,id,block,replicate,speciesorigin,response,responselevel,responsemetric,measurementscale,measurementmetric,X3,papernumber,author,pubyear,pubtitle,pubjournal,pubDOI,pubURL,pubcorrespondingauthoremail,datadateofdownload,citationofdatasource,creativecommonsliscence,conditionsforuseandrepublishing
GAZP1,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_17,,,,,,,,,,,,,,,,,tri_epa,,seeding,known,5,62.50,seeds/m2,,cleaned,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP1,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_17,,,,,,,,,,,,,,,,,tri_wis,,seeding,known,5,100.00,seeds/m2,,cleaned,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP1,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_18,,,,,,,,,,,,,,,,,aca_hil,,seeding,known,5,56.25,seeds/m2,,boiled,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP1,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_18,,,,,,,,,,,,,,,,,aca_ina,,seeding,known,5,62.50,seeds/m2,,boiled,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP1,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_18,,,,,,,,,,,,,,,,,ind_mon,,seeding,known,5,62.50,seeds/m2,,boiled,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP1,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_18,,,,,,,,,,,,,,,,,tri_epa,,seeding,known,5,62.50,seeds/m2,,cleaned,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP1,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_18,,,,,,,,,,,,,,,,,tri_wis,,seeding,known,5,100.00,seeds/m2,,cleaned,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP1,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_19,,,,,,,,,,,,,,,,,aca_hil,,seeding,known,5,56.25,seeds/m2,,boiled,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP1,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_19,,,,,,,,,,,,,,,,,aca_ina,,seeding,known,5,62.50,seeds/m2,,boiled,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP1,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_19,,,,,,,,,,,,,,,,,ind_mon,,seeding,known,5,62.50,seeds/m2,,boiled,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP1,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_19,,,,,,,,,,,,,,,,,tri_epa,,seeding,known,5,62.50,seeds/m2,,cleaned,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP1,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_19,,,,,,,,,,,,,,,,,tri_wis,,seeding,known,5,100.00,seeds/m2,,cleaned,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP1,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_2,,,,,,,,,,,,,,,,,aca_hil,,seeding,known,5,56.25,seeds/m2,,boiled,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP1,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_2,,,,,,,,,,,,,,,,,aca_ina,,seeding,known,5,62.50,seeds/m2,,boiled,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP1,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_2,,,,,,,,,,,,,,,,,ind_mon,,seeding,known,5,62.50,seeds/m2,,boiled,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP1,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_2,,,,,,,,,,,,,,,,,tri_epa,,seeding,known,5,62.50,seeds/m2,,cleaned,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP1,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_2,,,,,,,,,,,,,,,,,tri_wis,,seeding,known,5,100.00,seeds/m2,,cleaned,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP1,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_20,,,,,,,,,,,,,,,,,aca_hil,,seeding,known,5,56.25,seeds/m2,,boiled,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP1,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_20,,,,,,,,,,,,,,,,,aca_ina,,seeding,known,5,62.50,seeds/m2,,boiled,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP1,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_20,,,,,,,,,,,,,,,,,ind_mon,,seeding,known,5,62.50,seeds/m2,,boiled,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP1,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_20,,,,,,,,,,,,,,,,,tri_epa,,seeding,known,5,62.50,seeds/m2,,cleaned,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP1,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_20,,,,,,,,,,,,,,,,,tri_wis,,seeding,known,5,100.00,seeds/m2,,cleaned,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP1,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_3,,,,,,,,,,,,,,,,,aca_hil,,seeding,known,5,56.25,seeds/m2,,boiled,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP1,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_3,,,,,,,,,,,,,,,,,aca_ina,,seeding,known,5,62.50,seeds/m2,,boiled,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP1,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_3,,,,,,,,,,,,,,,,,ind_mon,,seeding,known,5,62.50,seeds/m2,,boiled,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP1,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_3,,,,,,,,,,,,,,,,,tri_epa,,seeding,known,5,62.50,seeds/m2,,cleaned,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP1,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_3,,,,,,,,,,,,,,,,,tri_wis,,seeding,known,5,100.00,seeds/m2,,cleaned,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP1,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_4,,,,,,,,,,,,,,,,,aca_hil,,seeding,known,5,56.25,seeds/m2,,boiled,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP1,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_4,,,,,,,,,,,,,,,,,aca_ina,,seeding,known,5,62.50,seeds/m2,,boiled,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP1,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_4,,,,,,,,,,,,,,,,,ind_mon,,seeding,known,5,62.50,seeds/m2,,boiled,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP1,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_4,,,,,,,,,,,,,,,,,tri_epa,,seeding,known,5,62.50,seeds/m2,,cleaned,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP1,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_4,,,,,,,,,,,,,,,,,tri_wis,,seeding,known,5,100.00,seeds/m2,,cleaned,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP1,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_5,,,,,,,,,,,,,,,,,aca_hil,,seeding,known,5,56.25,seeds/m2,,boiled,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP1,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_5,,,,,,,,,,,,,,,,,aca_ina,,seeding,known,5,62.50,seeds/m2,,boiled,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP1,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_5,,,,,,,,,,,,,,,,,ind_mon,,seeding,known,5,62.50,seeds/m2,,boiled,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP1,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_5,,,,,,,,,,,,,,,,,tri_epa,,seeding,known,5,62.50,seeds/m2,,cleaned,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP1,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_5,,,,,,,,,,,,,,,,,tri_wis,,seeding,known,5,100.00,seeds/m2,,cleaned,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP1,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_6,,,,,,,,,,,,,,,,,aca_hil,,seeding,known,5,56.25,seeds/m2,,boiled,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP1,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_6,,,,,,,,,,,,,,,,,aca_ina,,seeding,known,5,62.50,seeds/m2,,boiled,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP1,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_6,,,,,,,,,,,,,,,,,ind_mon,,seeding,known,5,62.50,seeds/m2,,boiled,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP1,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_6,,,,,,,,,,,,,,,,,tri_epa,,seeding,known,5,62.50,seeds/m2,,cleaned,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP1,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_6,,,,,,,,,,,,,,,,,tri_wis,,seeding,known,5,100.00,seeds/m2,,cleaned,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP1,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_7,,,,,,,,,,,,,,,,,aca_hil,,seeding,known,5,56.25,seeds/m2,,boiled,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP1,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_7,,,,,,,,,,,,,,,,,aca_ina,,seeding,known,5,62.50,seeds/m2,,boiled,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP1,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_7,,,,,,,,,,,,,,,,,ind_mon,,seeding,known,5,62.50,seeds/m2,,boiled,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP1,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_7,,,,,,,,,,,,,,,,,tri_epa,,seeding,known,5,62.50,seeds/m2,,cleaned,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP1,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_7,,,,,,,,,,,,,,,,,tri_wis,,seeding,known,5,100.00,seeds/m2,,cleaned,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP1,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_8,,,,,,,,,,,,,,,,,aca_hil,,seeding,known,5,56.25,seeds/m2,,boiled,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP1,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_8,,,,,,,,,,,,,,,,,aca_ina,,seeding,known,5,62.50,seeds/m2,,boiled,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP1,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_8,,,,,,,,,,,,,,,,,ind_mon,,seeding,known,5,62.50,seeds/m2,,boiled,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP1,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_8,,,,,,,,,,,,,,,,,tri_epa,,seeding,known,5,62.50,seeds/m2,,cleaned,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP1,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_8,,,,,,,,,,,,,,,,,tri_wis,,seeding,known,5,100.00,seeds/m2,,cleaned,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP1,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_9,,,,,,,,,,,,,,,,,aca_hil,,seeding,known,5,56.25,seeds/m2,,boiled,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP1,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_9,,,,,,,,,,,,,,,,,aca_ina,,seeding,known,5,62.50,seeds/m2,,boiled,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP1,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_9,,,,,,,,,,,,,,,,,ind_mon,,seeding,known,5,62.50,seeds/m2,,boiled,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP1,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_9,,,,,,,,,,,,,,,,,tri_epa,,seeding,known,5,62.50,seeds/m2,,cleaned,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP1,trtrates,gazp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1_9,,,,,,,,,,,,,,,,,tri_wis,,seeding,known,5,100.00,seeds/m2,,cleaned,native,,,,,,,,,,,,,,,,,,,,,,,,
GAZP2,study,gazp,2,experimental seeding,jeremy james,jjjames@ucanr.edu,north america,united states of america,oregon,density,plot,1,17,29,6,seeded community,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAZP2,site,gazp,2,,,,,,,,,,,,,,,,,172,bartlett,43.8836,-118.3856,grassland,,,,,,,28,52,20,,,,,,322,6.7,0.213845103979111,,,,,,,,,,,,,,,,,,,,fire,,,bro_tec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAZP2,site,gazp,2,,,,,,,,,,,,,,,,,173,butte,43.6119,-118.1733,grassland,,,,,,,25,61,14,,,,,,295,7.6,0.190099015831947,,,,,,,,,,,,,,,,,,,,fire,,,bro_tec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAZP2,site,gazp,2,,,,,,,,,,,,,,,,,174,egley,43.6872,-119.6014,grassland,,,,,,,36,53,11,,,,,,304,5.9,0.217008799314499,,,,,,,,,,,,,,,,,,,,fire,,,bro_tec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAZP2,site,gazp,2,,,,,,,,,,,,,,,,,175,roundtop,43.5794,-120.0372,grassland,,,,,,,58,35,7,,,,,,285,6.6,0.215827330946922,,,,,,,,,,,,,,,,,,,,fire,,,bro_tec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAZP2,treatments,gazp,,,,,,,,,,,,,,,,,,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2_1,passive,2007,2007,0,,11,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAZP2,treatments,gazp,,,,,,,,,,,,,,,,,,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2_10,passive,2007,2007,0,,11,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAZP2,treatments,gazp,,,,,,,,,,,,,,,,,,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2_13,seeding,2007,2007,2,,12,10,,irrigation,irrigation,20,mm/area applied,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAZP2,treatments,gazp,,,,,,,,,,,,,,,,,,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2_13,seeding,2007,2007,4,,12,24,,irrigation,irrigation,20,mm/area applied,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAZP2,treatments,gazp,,,,,,,,,,,,,,,,,,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2_13,seeding,2007,2008,6,,1,7,,irrigation,irrigation,20,mm/area applied,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAZP2,treatments,gazp,,,,,,,,,,,,,,,,,,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2_13,seeding,2007,2008,8,,1,21,,irrigation,irrigation,20,mm/area applied,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAZP2,treatments,gazp,,,,,,,,,,,,,,,,,,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2_13,seeding,2007,2008,10,,2,4,,irrigation,irrigation,20,mm/area applied,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAZP2,treatments,gazp,,,,,,,,,,,,,,,,,,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2_13,seeding,2007,2008,12,,2,18,,irrigation,irrigation,20,mm/area applied,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAZP2,treatments,gazp,,,,,,,,,,,,,,,,,,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2_13,seeding,2007,2008,14,,3,3,,irrigation,irrigation,20,mm/area applied,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAZP2,treatments,gazp,,,,,,,,,,,,,,,,,,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2_13,seeding,2007,2008,16,,3,17,,irrigation,irrigation,20,mm/area applied,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAZP2,treatments,gazp,,,,,,,,,,,,,,,,,,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2_14,seeding,2007,2007,2,,12,10,,irrigation,irrigation,20,mm/area applied,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAZP2,treatments,gazp,,,,,,,,,,,,,,,,,,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2_14,seeding,2007,2007,4,,12,24,,irrigation,irrigation,20,mm/area applied,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAZP2,treatments,gazp,,,,,,,,,,,,,,,,,,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2_14,seeding,2007,2008,6,,1,7,,irrigation,irrigation,20,mm/area applied,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAZP2,treatments,gazp,,,,,,,,,,,,,,,,,,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2_14,seeding,2007,2008,8,,1,21,,irrigation,irrigation,20,mm/area applied,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAZP2,treatments,gazp,,,,,,,,,,,,,,,,,,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2_14,seeding,2007,2008,10,,2,4,,irrigation,irrigation,20,mm/area applied,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAZP2,treatments,gazp,,,,,,,,,,,,,,,,,,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2_14,seeding,2007,2008,12,,2,18,,irrigation,irrigation,20,mm/area applied,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAZP2,treatments,gazp,,,,,,,,,,,,,,,,,,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2_14,seeding,2007,2008,14,,3,3,,irrigation,irrigation,20,mm/area applied,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAZP2,treatments,gazp,,,,,,,,,,,,,,,,,,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2_14,seeding,2007,2008,16,,3,17,,irrigation,irrigation,20,mm/area applied,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAZP2,treatments,gazp,,,,,,,,,,,,,,,,,,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2_17,seeding,2007,2007,2,,12,10,,irrigation,irrigation,20,mm/area applied,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAZP2,treatments,gazp,,,,,,,,,,,,,,,,,,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2_17,seeding,2007,2007,4,,12,24,,irrigation,irrigation,20,mm/area applied,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAZP2,treatments,gazp,,,,,,,,,,,,,,,,,,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2_17,seeding,2007,2008,6,,1,7,,irrigation,irrigation,20,mm/area applied,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAZP2,treatments,gazp,,,,,,,,,,,,,,,,,,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2_17,seeding,2007,2008,8,,1,21,,irrigation,irrigation,20,mm/area applied,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAZP2,treatments,gazp,,,,,,,,,,,,,,,,,,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2_17,seeding,2007,2008,10,,2,4,,irrigation,irrigation,20,mm/area applied,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
