source_row,source_observationid,source_treatmentid,block,replicate,area_key,area_found,explicit_area_treatment_found,timepoint_found,source_species_code,prepare_status
974,GAZP_11,11_48,11116,182,plot:166:11116:182,TRUE,TRUE,TRUE,Vul_mic,ready_for_build
975,GAZP_11,11_48,11117,501,plot:166:11117:501,TRUE,TRUE,TRUE,Vul_mic,ready_for_build
976,GAZP_11,11_48,11210,503,plot:166:11210:503,TRUE,TRUE,TRUE,Vul_mic,ready_for_build
977,GAZP_11,11_48,11216,62,plot:166:11216:62,TRUE,TRUE,TRUE,Vul_mic,ready_for_build
978,GAZP_11,11_48,11217,541,plot:166:11217:541,TRUE,TRUE,TRUE,Vul_mic,ready_for_build
979,GAZP_11,11_49,11510,463,plot:166:11510:463,TRUE,TRUE,TRUE,Vul_mic,ready_for_build
980,GAZP_11,11_49,11516,542,plot:166:11516:542,TRUE,TRUE,TRUE,Vul_mic,ready_for_build
981,GAZP_11,11_49,11517,141,plot:166:11517:141,TRUE,TRUE,TRUE,Vul_mic,ready_for_build
982,GAZP_11,11_49,11610,23,plot:166:11610:23,TRUE,TRUE,TRUE,Vul_mic,ready_for_build
983,GAZP_11,11_49,11616,582,plot:166:11616:582,TRUE,TRUE,TRUE,Vul_mic,ready_for_build
984,GAZP_11,11_49,11617,141,plot:166:11617:141,TRUE,TRUE,TRUE,Vul_mic,ready_for_build
985,GAZP_11,11_50,20050,1,plot:166:20050:1,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
986,GAZP_11,11_50,20050,2,plot:166:20050:2,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
987,GAZP_11,11_50,20050,3,plot:166:20050:3,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
988,GAZP_11,11_50,20050,4,plot:166:20050:4,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
989,GAZP_11,11_50,20050,5,plot:166:20050:5,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
990,GAZP_11,11_50,20050,6,plot:166:20050:6,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
991,GAZP_11,11_50,20050,7,plot:166:20050:7,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
992,GAZP_11,11_50,20050,8,plot:166:20050:8,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
993,GAZP_11,11_50,20050,9,plot:166:20050:9,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
994,GAZP_11,11_50,20050,10,plot:166:20050:10,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
995,GAZP_11,11_50,20050,11,plot:166:20050:11,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
996,GAZP_11,11_50,20050,12,plot:166:20050:12,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
997,GAZP_11,11_50,20050,13,plot:166:20050:13,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
998,GAZP_11,11_50,20050,14,plot:166:20050:14,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
999,GAZP_11,11_50,20050,15,plot:166:20050:15,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1000,GAZP_11,11_50,20050,16,plot:166:20050:16,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1001,GAZP_11,11_50,20050,17,plot:166:20050:17,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1002,GAZP_11,11_50,20050,18,plot:166:20050:18,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1003,GAZP_11,11_50,20050,19,plot:166:20050:19,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1004,GAZP_11,11_50,20050,20,plot:166:20050:20,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1005,GAZP_11,11_50,20050,21,plot:166:20050:21,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1006,GAZP_11,11_50,20050,22,plot:166:20050:22,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1007,GAZP_11,11_50,20050,23,plot:166:20050:23,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1008,GAZP_11,11_50,20050,24,plot:166:20050:24,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1009,GAZP_11,11_50,20050,25,plot:166:20050:25,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1010,GAZP_11,11_50,20050,26,plot:166:20050:26,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1011,GAZP_11,11_50,20050,27,plot:166:20050:27,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1012,GAZP_11,11_50,20050,28,plot:166:20050:28,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1013,GAZP_11,11_50,20050,29,plot:166:20050:29,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1014,GAZP_11,11_50,20050,30,plot:166:20050:30,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1015,GAZP_11,11_50,20050,31,plot:166:20050:31,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1016,GAZP_11,11_50,20050,32,plot:166:20050:32,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1017,GAZP_11,11_50,20050,33,plot:166:20050:33,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1018,GAZP_11,11_50,20050,34,plot:166:20050:34,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1019,GAZP_11,11_50,20050,35,plot:166:20050:35,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1020,GAZP_11,11_50,20050,36,plot:166:20050:36,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1021,GAZP_11,11_50,20050,37,plot:166:20050:37,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1022,GAZP_11,11_50,20050,38,plot:166:20050:38,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1023,GAZP_11,11_50,20050,39,plot:166:20050:39,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1024,GAZP_11,11_50,20050,40,plot:166:20050:40,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1025,GAZP_11,11_50,20050,41,plot:166:20050:41,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1026,GAZP_11,11_50,20050,42,plot:166:20050:42,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1027,GAZP_11,11_50,20050,43,plot:166:20050:43,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1028,GAZP_11,11_50,20050,44,plot:166:20050:44,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1029,GAZP_11,11_50,20050,45,plot:166:20050:45,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1030,GAZP_11,11_50,20050,46,plot:166:20050:46,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1031,GAZP_11,11_50,20050,47,plot:166:20050:47,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1032,GAZP_11,11_50,20050,48,plot:166:20050:48,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1033,GAZP_11,11_50,20050,49,plot:166:20050:49,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1034,GAZP_11,11_50,20050,50,plot:166:20050:50,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1035,GAZP_11,11_50,20050,51,plot:166:20050:51,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1036,GAZP_11,11_50,20050,52,plot:166:20050:52,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1037,GAZP_11,11_50,20050,53,plot:166:20050:53,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1038,GAZP_11,11_50,20050,54,plot:166:20050:54,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1039,GAZP_11,11_50,20050,55,plot:166:20050:55,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1040,GAZP_11,11_50,20050,56,plot:166:20050:56,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1041,GAZP_11,11_50,20050,57,plot:166:20050:57,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1042,GAZP_11,11_50,20050,58,plot:166:20050:58,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1043,GAZP_11,11_50,20050,59,plot:166:20050:59,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1044,GAZP_11,11_50,20050,60,plot:166:20050:60,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1045,GAZP_11,11_51,10107,462,plot:166:10107:462,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1046,GAZP_11,11_51,10107,542,plot:166:10107:542,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1047,GAZP_11,11_51,10108,63,plot:166:10108:63,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1048,GAZP_11,11_51,10108,143,plot:166:10108:143,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1049,GAZP_11,11_51,10109,61,plot:166:10109:61,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1050,GAZP_11,11_51,10109,101,plot:166:10109:101,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1051,GAZP_11,11_51,10109,141,plot:166:10109:141,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1052,GAZP_11,11_51,10206,462,plot:166:10206:462,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1053,GAZP_11,11_51,10206,542,plot:166:10206:542,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1054,GAZP_11,11_51,10207,63,plot:166:10207:63,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1055,GAZP_11,11_51,10207,143,plot:166:10207:143,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1056,GAZP_11,11_51,10208,61,plot:166:10208:61,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1057,GAZP_11,11_51,10208,101,plot:166:10208:101,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1058,GAZP_11,11_51,10208,141,plot:166:10208:141,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1059,GAZP_11,11_52,10507,62,plot:166:10507:62,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1060,GAZP_11,11_52,10507,142,plot:166:10507:142,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1061,GAZP_11,11_52,10508,463,plot:166:10508:463,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1062,GAZP_11,11_52,10508,543,plot:166:10508:543,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1063,GAZP_11,11_52,10509,461,plot:166:10509:461,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1064,GAZP_11,11_52,10509,501,plot:166:10509:501,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1065,GAZP_11,11_52,10509,541,plot:166:10509:541,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1066,GAZP_11,11_52,10606,62,plot:166:10606:62,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1067,GAZP_11,11_52,10606,142,plot:166:10606:142,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1068,GAZP_11,11_52,10607,463,plot:166:10607:463,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1069,GAZP_11,11_52,10607,543,plot:166:10607:543,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1070,GAZP_11,11_52,10608,461,plot:166:10608:461,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1071,GAZP_11,11_52,10608,501,plot:166:10608:501,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1072,GAZP_11,11_52,10608,541,plot:166:10608:541,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1073,GAZP_11,11_53,10110,62,plot:166:10110:62,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1074,GAZP_11,11_53,10110,142,plot:166:10110:142,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1075,GAZP_11,11_53,10111,63,plot:166:10111:63,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1076,GAZP_11,11_53,10111,143,plot:166:10111:143,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1077,GAZP_11,11_53,10112,61,plot:166:10112:61,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1078,GAZP_11,11_53,10112,101,plot:166:10112:101,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1079,GAZP_11,11_53,10112,141,plot:166:10112:141,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1080,GAZP_11,11_53,10209,462,plot:166:10209:462,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1081,GAZP_11,11_53,10209,542,plot:166:10209:542,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1082,GAZP_11,11_53,10210,63,plot:166:10210:63,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1083,GAZP_11,11_53,10210,143,plot:166:10210:143,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1084,GAZP_11,11_53,10211,461,plot:166:10211:461,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1085,GAZP_11,11_53,10211,501,plot:166:10211:501,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1086,GAZP_11,11_53,10211,541,plot:166:10211:541,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1087,GAZP_11,11_54,10511,463,plot:166:10511:463,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1088,GAZP_11,11_54,10511,543,plot:166:10511:543,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1089,GAZP_11,11_54,10512,461,plot:166:10512:461,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1090,GAZP_11,11_54,10512,501,plot:166:10512:501,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1091,GAZP_11,11_54,10512,541,plot:166:10512:541,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1092,GAZP_11,11_54,10519,462,plot:166:10519:462,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1093,GAZP_11,11_54,10519,542,plot:166:10519:542,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1094,GAZP_11,11_54,10609,62,plot:166:10609:62,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1095,GAZP_11,11_54,10609,142,plot:166:10609:142,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1096,GAZP_11,11_54,10610,463,plot:166:10610:463,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1097,GAZP_11,11_54,10610,543,plot:166:10610:543,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1098,GAZP_11,11_54,10611,61,plot:166:10611:61,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1099,GAZP_11,11_54,10611,101,plot:166:10611:101,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1100,GAZP_11,11_54,10611,141,plot:166:10611:141,TRUE,TRUE,TRUE,L_Pgrass,ready_for_build
1101,GAZP_11,11_55,10907,142,plot:166:10907:142,TRUE,TRUE,TRUE,Ely_ely,ready_for_build
1102,GAZP_11,11_55,10908,583,plot:166:10908:583,TRUE,TRUE,TRUE,Ely_ely,ready_for_build
1103,GAZP_11,11_55,10909,101,plot:166:10909:101,TRUE,TRUE,TRUE,Ely_ely,ready_for_build
1104,GAZP_11,11_55,11007,22,plot:166:11007:22,TRUE,TRUE,TRUE,Ely_ely,ready_for_build
1105,GAZP_11,11_55,11008,183,plot:166:11008:183,TRUE,TRUE,TRUE,Ely_ely,ready_for_build
1106,GAZP_11,11_55,11009,111,plot:166:11009:111,TRUE,TRUE,TRUE,Ely_ely,ready_for_build
1107,GAZP_11,11_56,11307,422,plot:166:11307:422,TRUE,TRUE,TRUE,Ely_ely,ready_for_build
1108,GAZP_11,11_56,11308,143,plot:166:11308:143,TRUE,TRUE,TRUE,Ely_ely,ready_for_build
1109,GAZP_11,11_56,11309,501,plot:166:11309:501,TRUE,TRUE,TRUE,Ely_ely,ready_for_build
1110,GAZP_11,11_56,11407,542,plot:166:11407:542,TRUE,TRUE,TRUE,Ely_ely,ready_for_build
1111,GAZP_11,11_56,11408,583,plot:166:11408:583,TRUE,TRUE,TRUE,Ely_ely,ready_for_build
1112,GAZP_11,11_56,11409,581,plot:166:11409:581,TRUE,TRUE,TRUE,Ely_ely,ready_for_build
1113,GAZP_11,11_57,10910,62,plot:166:10910:62,TRUE,TRUE,TRUE,Ely_ely,ready_for_build
1114,GAZP_11,11_57,10911,143,plot:166:10911:143,TRUE,TRUE,TRUE,Ely_ely,ready_for_build
1115,GAZP_11,11_57,10912,461,plot:166:10912:461,TRUE,TRUE,TRUE,Ely_ely,ready_for_build
1116,GAZP_11,11_57,11010,582,plot:166:11010:582,TRUE,TRUE,TRUE,Ely_ely,ready_for_build
1117,GAZP_11,11_57,11011,613,plot:166:11011:613,TRUE,TRUE,TRUE,Ely_ely,ready_for_build
1118,GAZP_11,11_57,11012,61,plot:166:11012:61,TRUE,TRUE,TRUE,Ely_ely,ready_for_build
1119,GAZP_11,11_58,11310,542,plot:166:11310:542,TRUE,TRUE,TRUE,Ely_ely,ready_for_build
1120,GAZP_11,11_58,11311,543,plot:166:11311:543,TRUE,TRUE,TRUE,Ely_ely,ready_for_build
1121,GAZP_11,11_58,11312,181,plot:166:11312:181,TRUE,TRUE,TRUE,Ely_ely,ready_for_build
1122,GAZP_11,11_58,11410,132,plot:166:11410:132,TRUE,TRUE,TRUE,Ely_ely,ready_for_build
1123,GAZP_11,11_58,11411,63,plot:166:11411:63,TRUE,TRUE,TRUE,Ely_ely,ready_for_build
1124,GAZP_11,11_58,11412,541,plot:166:11412:541,TRUE,TRUE,TRUE,Ely_ely,ready_for_build
1125,GAZP_11,11_59,10907,62,plot:166:10907:62,TRUE,TRUE,TRUE,Ely_tra,ready_for_build
1126,GAZP_11,11_59,10908,503,plot:166:10908:503,TRUE,TRUE,TRUE,Ely_tra,ready_for_build
1127,GAZP_11,11_59,10909,61,plot:166:10909:61,TRUE,TRUE,TRUE,Ely_tra,ready_for_build
1128,GAZP_11,11_59,11007,62,plot:166:11007:62,TRUE,TRUE,TRUE,Ely_tra,ready_for_build
1129,GAZP_11,11_59,11008,103,plot:166:11008:103,TRUE,TRUE,TRUE,Ely_tra,ready_for_build
1130,GAZP_11,11_59,11009,31,plot:166:11009:31,TRUE,TRUE,TRUE,Ely_tra,ready_for_build
1131,GAZP_11,11_60,11307,542,plot:166:11307:542,TRUE,TRUE,TRUE,Ely_tra,ready_for_build
1132,GAZP_11,11_60,11308,23,plot:166:11308:23,TRUE,TRUE,TRUE,Ely_tra,ready_for_build
1133,GAZP_11,11_60,11309,541,plot:166:11309:541,TRUE,TRUE,TRUE,Ely_tra,ready_for_build
1134,GAZP_11,11_60,11407,462,plot:166:11407:462,TRUE,TRUE,TRUE,Ely_tra,ready_for_build
1135,GAZP_11,11_60,11408,463,plot:166:11408:463,TRUE,TRUE,TRUE,Ely_tra,ready_for_build
1136,GAZP_11,11_60,11409,501,plot:166:11409:501,TRUE,TRUE,TRUE,Ely_tra,ready_for_build
1137,GAZP_11,11_61,10910,182,plot:166:10910:182,TRUE,TRUE,TRUE,Ely_tra,ready_for_build
1138,GAZP_11,11_61,10911,73,plot:166:10911:73,TRUE,TRUE,TRUE,Ely_tra,ready_for_build
1139,GAZP_11,11_61,10912,581,plot:166:10912:581,TRUE,TRUE,TRUE,Ely_tra,ready_for_build
1140,GAZP_11,11_61,11010,462,plot:166:11010:462,TRUE,TRUE,TRUE,Ely_tra,ready_for_build
1141,GAZP_11,11_61,11011,543,plot:166:11011:543,TRUE,TRUE,TRUE,Ely_tra,ready_for_build
1142,GAZP_11,11_61,11012,101,plot:166:11012:101,TRUE,TRUE,TRUE,Ely_tra,ready_for_build
1143,GAZP_11,11_62,11310,502,plot:166:11310:502,TRUE,TRUE,TRUE,Ely_tra,ready_for_build
1144,GAZP_11,11_62,11311,423,plot:166:11311:423,TRUE,TRUE,TRUE,Ely_tra,ready_for_build
1145,GAZP_11,11_62,11312,141,plot:166:11312:141,TRUE,TRUE,TRUE,Ely_tra,ready_for_build
1146,GAZP_11,11_62,11410,172,plot:166:11410:172,TRUE,TRUE,TRUE,Ely_tra,ready_for_build
1147,GAZP_11,11_62,11411,233,plot:166:11411:233,TRUE,TRUE,TRUE,Ely_tra,ready_for_build
1148,GAZP_11,11_62,11412,581,plot:166:11412:581,TRUE,TRUE,TRUE,Ely_tra,ready_for_build
1149,GAZP_11,11_63,10907,102,plot:166:10907:102,TRUE,TRUE,TRUE,Poa_fen,ready_for_build
1150,GAZP_11,11_63,10908,543,plot:166:10908:543,TRUE,TRUE,TRUE,Poa_fen,ready_for_build
1151,GAZP_11,11_63,10909,141,plot:166:10909:141,TRUE,TRUE,TRUE,Poa_fen,ready_for_build
1152,GAZP_11,11_63,11007,142,plot:166:11007:142,TRUE,TRUE,TRUE,Poa_fen,ready_for_build
1153,GAZP_11,11_63,11008,143,plot:166:11008:143,TRUE,TRUE,TRUE,Poa_fen,ready_for_build
1154,GAZP_11,11_63,11009,71,plot:166:11009:71,TRUE,TRUE,TRUE,Poa_fen,ready_for_build
1155,GAZP_11,11_64,11307,502,plot:166:11307:502,TRUE,TRUE,TRUE,Poa_fen,ready_for_build
1156,GAZP_11,11_64,11308,103,plot:166:11308:103,TRUE,TRUE,TRUE,Poa_fen,ready_for_build
1157,GAZP_11,11_64,11309,461,plot:166:11309:461,TRUE,TRUE,TRUE,Poa_fen,ready_for_build
1158,GAZP_11,11_64,11407,422,plot:166:11407:422,TRUE,TRUE,TRUE,Poa_fen,ready_for_build
1159,GAZP_11,11_64,11408,503,plot:166:11408:503,TRUE,TRUE,TRUE,Poa_fen,ready_for_build
1160,GAZP_11,11_64,11409,461,plot:166:11409:461,TRUE,TRUE,TRUE,Poa_fen,ready_for_build
1161,GAZP_11,11_65,10910,142,plot:166:10910:142,TRUE,TRUE,TRUE,Poa_fen,ready_for_build
1162,GAZP_11,11_65,10911,183,plot:166:10911:183,TRUE,TRUE,TRUE,Poa_fen,ready_for_build
1163,GAZP_11,11_65,10912,501,plot:166:10912:501,TRUE,TRUE,TRUE,Poa_fen,ready_for_build
1164,GAZP_11,11_65,11010,502,plot:166:11010:502,TRUE,TRUE,TRUE,Poa_fen,ready_for_build
1165,GAZP_11,11_65,11011,463,plot:166:11011:463,TRUE,TRUE,TRUE,Poa_fen,ready_for_build
1166,GAZP_11,11_65,11012,181,plot:166:11012:181,TRUE,TRUE,TRUE,Poa_fen,ready_for_build
1167,GAZP_11,11_66,11310,582,plot:166:11310:582,TRUE,TRUE,TRUE,Poa_fen,ready_for_build
1168,GAZP_11,11_66,11311,503,plot:166:11311:503,TRUE,TRUE,TRUE,Poa_fen,ready_for_build
1169,GAZP_11,11_66,11312,21,plot:166:11312:21,TRUE,TRUE,TRUE,Poa_fen,ready_for_build
1170,GAZP_11,11_66,11410,22,plot:166:11410:22,TRUE,TRUE,TRUE,Poa_fen,ready_for_build
1171,GAZP_11,11_66,11411,23,plot:166:11411:23,TRUE,TRUE,TRUE,Poa_fen,ready_for_build
1172,GAZP_11,11_66,11412,421,plot:166:11412:421,TRUE,TRUE,TRUE,Poa_fen,ready_for_build
1173,GAZP_11,11_67,10907,22,plot:166:10907:22,TRUE,TRUE,TRUE,Pse_rup,ready_for_build
1174,GAZP_11,11_67,10908,463,plot:166:10908:463,TRUE,TRUE,TRUE,Pse_rup,ready_for_build
1175,GAZP_11,11_67,10909,181,plot:166:10909:181,TRUE,TRUE,TRUE,Pse_rup,ready_for_build
1176,GAZP_11,11_67,11007,182,plot:166:11007:182,TRUE,TRUE,TRUE,Pse_rup,ready_for_build
1177,GAZP_11,11_67,11008,23,plot:166:11008:23,TRUE,TRUE,TRUE,Pse_rup,ready_for_build
1178,GAZP_11,11_67,11009,141,plot:166:11009:141,TRUE,TRUE,TRUE,Pse_rup,ready_for_build
1179,GAZP_11,11_68,11307,582,plot:166:11307:582,TRUE,TRUE,TRUE,Pse_rup,ready_for_build
1180,GAZP_11,11_68,11308,183,plot:166:11308:183,TRUE,TRUE,TRUE,Pse_rup,ready_for_build
1181,GAZP_11,11_68,11309,581,plot:166:11309:581,TRUE,TRUE,TRUE,Pse_rup,ready_for_build
1182,GAZP_11,11_68,11407,582,plot:166:11407:582,TRUE,TRUE,TRUE,Pse_rup,ready_for_build
1183,GAZP_11,11_68,11408,543,plot:166:11408:543,TRUE,TRUE,TRUE,Pse_rup,ready_for_build
1184,GAZP_11,11_68,11409,421,plot:166:11409:421,TRUE,TRUE,TRUE,Pse_rup,ready_for_build
1185,GAZP_11,11_69,10910,102,plot:166:10910:102,TRUE,TRUE,TRUE,Pse_rup,ready_for_build
1186,GAZP_11,11_69,10911,113,plot:166:10911:113,TRUE,TRUE,TRUE,Pse_rup,ready_for_build
1187,GAZP_11,11_69,10912,421,plot:166:10912:421,TRUE,TRUE,TRUE,Pse_rup,ready_for_build
1188,GAZP_11,11_69,11010,422,plot:166:11010:422,TRUE,TRUE,TRUE,Pse_rup,ready_for_build
1189,GAZP_11,11_69,11011,573,plot:166:11011:573,TRUE,TRUE,TRUE,Pse_rup,ready_for_build
1190,GAZP_11,11_69,11012,141,plot:166:11012:141,TRUE,TRUE,TRUE,Pse_rup,ready_for_build
1191,GAZP_11,11_70,11310,462,plot:166:11310:462,TRUE,TRUE,TRUE,Pse_rup,ready_for_build
1192,GAZP_11,11_70,11311,583,plot:166:11311:583,TRUE,TRUE,TRUE,Pse_rup,ready_for_build
1193,GAZP_11,11_70,11312,61,plot:166:11312:61,TRUE,TRUE,TRUE,Pse_rup,ready_for_build
1194,GAZP_11,11_70,11410,62,plot:166:11410:62,TRUE,TRUE,TRUE,Pse_rup,ready_for_build
1195,GAZP_11,11_70,11411,103,plot:166:11411:103,TRUE,TRUE,TRUE,Pse_rup,ready_for_build
1196,GAZP_11,11_70,11412,501,plot:166:11412:501,TRUE,TRUE,TRUE,Pse_rup,ready_for_build
1197,GAZP_11,11_71,10907,182,plot:166:10907:182,TRUE,TRUE,TRUE,Vul_mic,ready_for_build
1198,GAZP_11,11_71,10908,423,plot:166:10908:423,TRUE,TRUE,TRUE,Vul_mic,ready_for_build
1199,GAZP_11,11_71,10909,21,plot:166:10909:21,TRUE,TRUE,TRUE,Vul_mic,ready_for_build
1200,GAZP_11,11_71,11007,102,plot:166:11007:102,TRUE,TRUE,TRUE,Vul_mic,ready_for_build
1201,GAZP_11,11_71,11008,63,plot:166:11008:63,TRUE,TRUE,TRUE,Vul_mic,ready_for_build
1202,GAZP_11,11_71,11009,181,plot:166:11009:181,TRUE,TRUE,TRUE,Vul_mic,ready_for_build
1203,GAZP_11,11_72,11307,462,plot:166:11307:462,TRUE,TRUE,TRUE,Vul_mic,ready_for_build
1204,GAZP_11,11_72,11308,63,plot:166:11308:63,TRUE,TRUE,TRUE,Vul_mic,ready_for_build
1205,GAZP_11,11_72,11309,621,plot:166:11309:621,TRUE,TRUE,TRUE,Vul_mic,ready_for_build
1206,GAZP_11,11_72,11407,502,plot:166:11407:502,TRUE,TRUE,TRUE,Vul_mic,ready_for_build
1207,GAZP_11,11_72,11408,423,plot:166:11408:423,TRUE,TRUE,TRUE,Vul_mic,ready_for_build
1208,GAZP_11,11_72,11409,541,plot:166:11409:541,TRUE,TRUE,TRUE,Vul_mic,ready_for_build
1209,GAZP_11,11_73,10910,22,plot:166:10910:22,TRUE,TRUE,TRUE,Vul_mic,ready_for_build
1210,GAZP_11,11_73,10911,23,plot:166:10911:23,TRUE,TRUE,TRUE,Vul_mic,ready_for_build
1211,GAZP_11,11_73,10912,541,plot:166:10912:541,TRUE,TRUE,TRUE,Vul_mic,ready_for_build
