STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,CLDD,Missing,Consecutive Missing,DP01,Missing,Consecutive Missing,DP05,Missing,Consecutive Missing,DP10,Missing,Consecutive Missing,DT00,Missing,Consecutive Missing,DT32,Missing,Consecutive Missing,DT90,Missing,Consecutive Missing,DX32,Missing,Consecutive Missing,HTDD,Missing,Consecutive Missing,EMXP,Missing,Consecutive Missing,MXSD,Missing,Consecutive Missing,TPCP,Missing,Consecutive Missing,TSNW,Missing,Consecutive Missing,EMNT,Missing,Consecutive Missing,EMXT,Missing,Consecutive Missing,MMNT,Missing,Consecutive Missing,MMXT,Missing,Consecutive Missing,MNTM,Missing,Consecutive Missing
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19700101,0,0,0,2,0,0,0,0,0,0,0,0,14,0,0,31,0,0,0,0,0,15,0,0,8474,0,0,109,0,0,229,0,0,142,0,0,203,0,0,-322,0,0,78,0,0,-164,0,0,-16,0,0,-90,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19700201,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28,0,0,0,0,0,3,0,0,5678,0,0,23,0,0,254,0,0,96,0,0,173,0,0,-194,0,0,111,0,0,-94,0,0,54,0,0,-20,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19700301,0,0,0,6,0,0,0,0,0,0,0,0,5,0,0,31,0,0,0,0,0,7,0,0,6443,0,0,97,0,0,432,0,0,404,0,0,648,0,0,-206,0,0,161,0,0,-90,0,0,40,0,0,-25,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19700401,0,0,0,3,0,0,2,0,0,1,0,0,0,0,0,25,0,0,0,0,0,0,0,0,4386,0,0,269,0,0,51,0,0,538,0,0,152,0,0,-117,0,0,228,0,0,-29,0,0,103,0,0,37,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19700501,12,0,0,9,0,0,4,0,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1666,0,0,333,0,0,0,0,0,1260,0,0,25,0,0,-28,0,0,306,0,0,47,0,0,213,0,0,130,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19700601,494,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,443,0,0,325,0,0,0,0,0,436,0,0,0,0,0,17,0,0,394,0,0,94,0,0,276,0,0,185,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19700701,1126,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,24,0,0,196,0,0,0,0,0,285,0,0,0,0,0,56,0,0,361,0,0,118,0,0,319,0,0,219,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19700801,1235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,394,0,0,100,0,0,345,0,0,222,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19700901,186,0,0,7,0,0,1,0,0,0,0,0,0,0,0,12,0,0,5,0,0,0,0,0,1968,0,0,160,0,0,0,0,0,531,0,0,64,0,0,-39,0,0,361,0,0,28,0,0,219,0,0,124,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19701001,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,3893,0,0,117,0,0,0,0,0,263,0,0,0,0,0,-94,0,0,300,0,0,-33,0,0,147,0,0,57,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19701101,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,28,0,0,0,0,0,4,0,0,5411,0,0,112,0,0,127,1,1,397,0,0,170,0,0,-244,0,0,167,0,0,-62,0,0,67,0,0,3,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19701201,0,0,0,4,0,0,0,0,0,0,0,0,12,0,0,31,0,0,0,0,0,10,0,0,7727,0,0,48,0,0,152,0,0,145,0,0,140,0,0,-289,0,0,144,0,0,-147,0,0,15,0,0,-66,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19710101,0,0,0,3,0,0,0,0,0,0,0,0,15,0,0,31,0,0,0,0,0,15,0,0,8207,0,0,89,0,0,203,12,9,220,0,0,9999,0,0,-300,0,0,128,0,0,-155,0,0,-8,0,0,-82,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19710201,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,28,0,0,0,0,0,12,0,0,6682,0,0,53,0,0,229,0,0,214,0,0,127,0,0,-328,0,0,122,0,0,-131,0,0,19,0,0,-56,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19710301,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,30,0,0,0,0,0,7,0,0,5845,0,0,79,0,0,9999,0,0,199,0,0,127,0,0,-200,0,0,228,0,0,-75,0,0,64,0,0,-6,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19710401,0,0,0,5,0,0,2,0,0,1,0,0,0,0,0,20,0,0,0,0,0,0,0,0,3864,0,0,493,0,0,9999,0,0,928,0,0,9999,0,0,-156,0,0,250,0,0,-21,0,0,129,0,0,54,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19710501,21,0,0,6,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2043,0,0,196,0,0,0,0,0,646,0,0,0,0,0,-33,0,0,294,0,0,41,0,0,195,0,0,118,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19710601,351,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,589,0,0,216,0,0,0,0,0,281,0,0,0,0,0,33,0,0,361,0,0,92,0,0,258,0,0,175,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19710701,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,429,0,0,13,0,0,0,0,0,28,0,0,0,0,0,0,0,0,378,0,0,78,0,0,297,0,0,187,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19710801,1539,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,46,0,0,168,0,0,0,0,0,199,0,0,0,0,0,50,0,0,394,0,0,119,0,0,343,0,0,231,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19710901,200,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,6,0,0,0,0,0,1872,0,0,114,0,0,0,0,0,198,0,0,0,0,0,-78,0,0,361,0,0,34,0,0,220,0,0,127,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19711001,0,0,0,9,0,0,2,0,0,0,0,0,0,0,0,21,0,0,0,0,0,3,0,0,4060,0,0,191,0,0,102,0,0,796,0,0,9999,0,0,-172,0,0,272,0,0,-26,0,0,130,0,0,52,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19711101,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,30,0,0,0,0,0,3,0,0,5751,0,0,74,0,0,127,0,0,180,0,0,190,0,0,-217,0,0,194,0,0,-84,0,0,67,0,0,-9,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19711201,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,31,0,0,0,0,0,19,0,0,8739,0,0,5,0,0,9999,0,0,16,0,0,9999,0,0,-311,0,0,117,0,0,-184,0,0,-14,0,0,-99,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19720101,0,0,0,2,0,0,1,0,0,0,0,0,18,0,0,31,0,0,0,0,0,18,0,0,9159,0,0,147,0,0,9999,0,0,229,0,0,9999,0,0,-383,0,0,111,0,0,-196,0,0,-29,0,0,-112,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19720201,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,28,0,0,0,0,0,11,0,0,6794,0,0,18,0,0,9999,0,0,100,0,0,127,0,0,-306,0,0,144,0,0,-127,0,0,24,0,0,-51,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19720301,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,26,0,0,0,0,0,3,0,0,4934,0,0,69,0,0,9999,0,0,215,0,0,102,0,0,-178,0,0,228,0,0,-57,0,0,105,0,0,24,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19720401,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,3688,0,0,69,0,0,0,0,0,201,0,0,25,0,0,-139,0,0,222,0,0,-23,0,0,143,0,0,60,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19720501,34,0,0,5,0,0,2,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2292,0,0,432,0,0,0,0,0,794,0,0,0,0,0,-61,0,0,311,0,0,34,0,0,186,0,0,110,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19720601,280,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,365,0,0,244,0,0,0,0,0,678,0,0,0,0,0,39,0,0,322,0,0,95,0,0,265,0,0,180,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19720701,421,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,668,0,0,107,0,0,0,0,0,330,0,0,0,0,0,11,0,0,350,0,0,81,0,0,269,0,0,175,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19720801,636,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,278,0,0,122,0,0,0,0,0,250,0,0,0,0,0,28,0,0,372,0,0,93,0,0,296,0,0,195,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19720901,40,0,0,5,0,0,0,0,0,0,0,0,0,0,0,11,0,0,2,0,0,0,0,0,1972,0,0,61,0,0,0,0,0,259,0,0,13,0,0,-83,0,0,322,0,0,14,0,0,223,0,0,119,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19721001,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,1,0,0,3924,0,0,122,0,0,0,0,0,322,0,0,9999,0,0,-161,0,0,261,0,0,-39,0,0,152,0,0,56,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19721101,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,3,0,0,5666,0,0,79,0,0,0,0,0,110,0,0,9999,0,0,-156,0,0,139,0,0,-84,0,0,72,0,0,-6,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19721201,0,0,0,2,0,0,0,0,0,0,0,0,16,0,0,31,0,0,0,0,0,17,0,0,8873,0,0,79,0,0,229,20,20,171,0,0,304,0,0,-394,0,0,144,0,0,-183,0,0,-23,0,0,-103,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19730101,0,1,1,1,0,0,0,0,0,0,0,0,14,0,0,31,0,0,0,1,1,13,1,1,8165,1,1,36,0,0,102,0,0,102,0,0,152,0,0,-383,0,0,122,1,1,-176,0,0,-6,1,1,-89,1,1
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19730201,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,28,0,0,0,0,0,6,0,0,6204,0,0,25,0,0,9999,0,0,33,0,0,9999,0,0,-278,0,0,144,0,0,-131,0,0,54,0,0,-39,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19730301,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,5223,0,0,211,0,0,9999,0,0,557,0,0,355,0,0,-122,0,0,156,0,0,-62,0,0,91,0,0,15,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19730401,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,26,0,0,0,0,0,3,0,0,4565,0,0,206,0,0,9999,0,0,759,0,0,356,0,0,-172,0,0,233,0,0,-43,0,0,105,0,0,31,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19730501,20,0,0,4,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,2580,0,0,99,0,0,0,0,0,250,0,0,0,0,0,-50,0,0,289,0,0,11,0,0,190,0,0,100,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19730601,351,0,0,5,0,0,2,0,0,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,775,0,0,475,0,0,0,0,0,876,0,0,0,0,0,0,0,0,361,0,0,74,0,0,264,0,0,169,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19730701,663,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,248,0,0,191,0,0,0,0,0,254,0,0,0,0,0,39,0,0,378,0,0,101,0,0,293,0,0,197,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19730801,801,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,112,0,0,226,0,0,0,0,0,297,0,0,0,0,0,44,0,0,389,0,0,100,0,0,310,0,0,205,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19730901,29,0,0,6,0,0,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1936,0,0,231,0,0,0,0,0,874,0,0,0,0,0,-28,0,0,294,0,0,38,0,0,201,0,0,119,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19731001,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,3012,0,0,107,0,0,0,0,0,176,0,0,0,0,0,-67,0,0,283,0,0,-12,0,0,184,0,0,86,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19731101,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,30,0,0,0,0,0,9,0,0,6185,0,0,114,0,0,9999,0,0,198,0,0,178,0,0,-211,0,0,200,0,0,-98,0,0,51,0,0,-23,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19731201,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,31,0,0,0,0,0,7,0,0,6817,0,0,109,0,0,9999,0,0,191,0,0,9999,0,0,-228,0,0,206,0,0,-116,0,0,43,0,0,-37,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19740101,0,0,0,2,0,0,0,0,0,0,0,0,14,0,0,30,0,0,0,0,0,13,0,0,8476,0,0,61,0,0,9999,0,0,184,0,0,9999,0,0,-361,0,0,200,0,0,-176,0,0,-5,0,0,-90,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19740201,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,28,0,0,0,0,0,4,0,0,5599,0,0,64,0,0,9999,0,0,95,0,0,9999,0,0,-183,0,0,128,0,0,-93,0,0,59,0,0,-17,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19740301,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,30,0,0,0,0,0,5,0,0,5675,0,0,99,0,0,9999,0,0,237,0,0,9999,0,0,-194,0,0,194,0,0,-84,0,0,84,0,0,0,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19740401,14,0,0,5,0,0,1,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,3546,0,0,198,0,0,9999,0,0,437,0,0,9999,0,0,-78,0,0,289,0,0,-16,0,0,146,0,0,65,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19740501,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,2695,0,0,94,0,0,0,0,0,437,0,0,0,0,0,-67,0,0,272,0,0,9,0,0,177,0,0,93,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19740601,483,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,10,0,0,0,0,0,859,0,0,117,0,0,0,0,0,282,0,0,0,0,0,-11,0,0,367,0,0,69,0,0,272,0,0,170,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19740701,1132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,69,0,0,18,0,0,0,0,0,89,0,0,0,0,0,33,0,0,378,0,0,106,0,0,329,0,0,217,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19740801,52,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,1,1,721,1,1,97,0,0,0,0,0,153,0,0,0,0,0,17,0,0,361,1,1,54,0,0,268,1,1,161,1,1
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19740901,15,0,0,6,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,2114,0,0,84,0,0,0,0,0,358,0,0,0,0,0,-56,0,0,317,0,0,5,0,0,222,0,0,113,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19741001,0,0,0,4,0,0,2,0,0,1,0,0,0,0,0,27,0,0,0,0,0,0,0,0,3540,0,0,495,0,0,0,0,0,802,0,0,0,0,0,-117,0,0,267,0,0,-41,0,0,179,0,0,69,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19741101,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,30,0,0,0,0,0,0,0,0,5410,0,0,71,0,0,76,0,0,154,0,0,76,0,0,-178,0,0,172,0,0,-83,0,0,88,0,0,3,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19741201,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,31,0,0,0,0,0,3,0,0,6972,0,0,13,0,0,9999,0,0,46,0,0,102,0,0,-233,0,0,128,0,0,-131,0,0,47,0,0,-42,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19750101,0,0,0,4,0,0,0,0,0,0,0,0,11,0,0,31,0,0,0,0,0,11,0,0,7654,0,0,41,0,0,102,0,0,191,0,0,210,0,0,-300,0,0,100,0,0,-145,0,0,17,0,0,-64,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19750201,0,0,0,1,0,0,0,0,0,0,0,0,21,0,0,28,0,0,0,0,0,16,0,0,8237,0,0,46,0,0,203,7,7,69,0,0,9999,0,0,-356,0,0,111,0,0,-206,0,0,-17,0,0,-111,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19750301,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,31,0,0,0,0,0,8,0,0,6554,0,0,51,0,0,0,4,2,193,0,0,128,0,0,-239,0,0,139,0,0,-103,0,0,46,0,0,-28,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19750401,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,26,0,0,0,0,0,5,0,0,5057,0,0,180,0,0,203,6,6,556,0,0,254,0,0,-172,0,0,261,0,0,-57,0,0,86,0,0,14,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19750501,23,0,0,8,0,0,4,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2696,0,0,300,0,0,51,0,0,1056,0,0,51,0,0,-56,0,0,294,0,0,23,0,0,170,0,0,97,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19750601,83,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1054,0,0,241,0,0,0,0,0,1047,0,0,0,0,0,28,0,0,322,0,0,81,0,0,220,0,0,151,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19750701,1257,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,6,0,0,94,0,0,0,0,0,232,0,0,0,0,0,83,0,0,383,0,0,143,0,0,304,0,0,223,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19750801,417,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,321,0,0,25,0,0,0,0,0,51,0,0,0,0,0,28,0,0,361,0,0,87,0,0,286,0,0,186,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19750901,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,1490,0,0,18,0,0,0,0,0,41,0,0,0,0,0,-44,0,0,322,0,0,28,0,0,241,0,0,135,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19751001,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,3383,0,0,135,0,0,9999,0,0,309,0,0,9999,0,0,-117,0,0,306,0,0,-13,0,0,161,0,0,74,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19751101,0,0,0,2,0,0,1,0,0,0,0,0,5,0,0,30,0,0,0,0,0,8,0,0,5684,0,0,152,0,0,229,1,1,282,0,0,228,1,1,-283,0,0,250,0,0,-90,0,0,77,0,0,-6,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19751201,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,29,0,0,0,0,0,5,0,0,6356,0,0,71,0,0,178,13,8,241,0,0,355,0,0,-267,0,0,189,0,0,-93,0,0,49,0,0,-22,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19760101,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,31,0,0,0,0,0,15,0,0,7442,0,0,66,0,0,229,11,5,188,0,0,178,0,0,-289,0,0,111,0,0,-126,0,0,12,0,0,-57,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19760201,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,28,0,0,0,0,0,4,0,0,5395,0,0,36,0,0,25,0,0,85,0,0,76,0,0,-278,0,0,161,0,0,-74,0,0,68,0,0,-3,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19760301,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,29,0,0,0,0,0,6,0,0,5909,0,0,104,0,0,0,3,2,140,0,0,179,0,0,-278,0,0,194,0,0,-82,0,0,67,0,0,-8,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19760401,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3007,0,0,193,0,0,9999,0,0,601,0,0,9999,0,0,-72,0,0,261,0,0,11,0,0,154,0,0,83,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19760501,14,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1667,0,0,64,0,0,0,0,0,331,0,0,0,0,0,-11,0,0,294,0,0,55,0,0,204,0,0,130,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19760601,225,0,0,5,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,824,0,0,282,0,0,0,0,0,761,0,0,0,0,0,17,0,0,328,0,0,80,0,0,246,0,0,163,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19760701,1233,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,19,0,0,66,0,0,0,0,0,182,0,0,0,0,0,78,0,0,389,0,0,126,0,0,321,0,0,223,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19760801,812,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,115,0,0,130,0,0,0,0,0,240,0,0,0,0,0,33,0,0,372,0,0,103,0,0,308,0,0,206,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19760901,145,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,1101,0,0,117,0,0,0,0,0,290,0,0,0,0,0,-22,0,0,367,0,0,49,0,0,253,0,0,151,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19761001,9,0,0,5,0,0,1,0,0,0,0,0,0,0,0,23,0,0,0,0,0,1,0,0,3787,0,0,165,0,0,0,0,0,381,0,0,0,0,0,-128,0,0,294,0,0,-27,0,0,149,0,0,61,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19761101,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,26,0,0,0,0,0,4,0,0,5200,0,0,91,0,0,203,0,0,167,0,0,203,0,0,-278,0,0,222,0,0,-80,0,0,99,0,0,10,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19761201,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,31,0,0,0,0,0,5,0,0,6861,0,0,15,0,0,9999,0,0,39,0,0,9999,0,0,-200,0,0,122,0,0,-117,0,0,41,0,0,-38,0,0
GHCND:USC00488160,SHERIDAN FIELD STATION WY US,1158.8,44.85,-106.86667,19770101,0,0,0,5,0,0,0,0,0,0,0,0,15,0,0,31,0,0,0,0,0,15,0,0,8450,0,0,66,0,0,9999,0,0,271,0,0,546,0,0,-272,0,0,72,0,0,-164,0,0,-15,0,0,-90,0,0
